title	isbn	author_first_name	author_last_name	author_website	publisher	publication_year	acquisition_date	acquisition_price
Money Bar Catch Mind	1-00-160776-7	Robert	Castro	https://robertcastro.com	Abbott Group	2013	2018-10-07	$5.98
Money Bar Catch Mind	1-00-160776-7	Robert	Castro	https://robertcastro.com	Abbott Group	2013	2017-11-01	$11.86
Money Bar Catch Mind	1-00-160776-7	Robert	Castro	https://robertcastro.com	Abbott Group	2013	2014-01-21	$5.44
Money Bar Catch Mind	1-00-160776-7	Robert	Castro	https://robertcastro.com	Abbott Group	2013	2020-12-31	$14.08
Money Bar Catch Mind	1-00-160776-7	Robert	Castro	https://robertcastro.com	Abbott Group	2013	2021-03-11	$7.62
Third Project Then Wish	1-76458-045-1	David	Hanna	https://hanna.com	Abbott Group	1935	2007-07-12	$6.53
Boy Popular Entire Remember	0-614-61029-X	Kim	Larson	https://kimlarson.com	Bailey-Norman	2000	2008-12-25	$12.42
Boy Popular Entire Remember	0-614-61029-X	Kim	Larson	https://kimlarson.com	Bailey-Norman	2000	2011-10-24	$4.74
Boy Popular Entire Remember	0-614-61029-X	Kim	Larson	https://kimlarson.com	Bailey-Norman	2000	2021-02-11	$5.12
Table Generation Inside Mean	0-683-91431-6	Timothy	Johnson	https://timothyjohnson.com	Bailey-Norman	2008	2008-10-15	$14.31
Table Generation Inside Mean	0-683-91431-6	Timothy	Johnson	https://timothyjohnson.com	Bailey-Norman	2008	2015-12-16	$3.87
Table Generation Inside Mean	1-320-94980-0	Timothy	Johnson	https://timothyjohnson.com	Bailey-Norman	2018	2020-11-30	$13.87
Table Generation Inside Mean	1-320-94980-0	Timothy	Johnson	https://timothyjohnson.com	Bailey-Norman	2018	2020-02-29	$4.31
Table Generation Inside Mean	1-5430-7721-8	Timothy	Johnson	https://timothyjohnson.com	Ruiz, Herrera and Knox	2018	2019-11-24	$8.00
Table Generation Inside Mean	1-5430-7721-8	Timothy	Johnson	https://timothyjohnson.com	Ruiz, Herrera and Knox	2018	2018-01-24	$6.47
Table Generation Inside Mean	1-5430-7721-8	Timothy	Johnson	https://timothyjohnson.com	Ruiz, Herrera and Knox	2018	2022-02-02	$13.35
Table Generation Inside Mean	1-5430-7721-8	Timothy	Johnson	https://timothyjohnson.com	Ruiz, Herrera and Knox	2018	2020-11-20	$7.80
Table Generation Inside Mean	1-5430-7721-8	Timothy	Johnson	https://timothyjohnson.com	Ruiz, Herrera and Knox	2018	2019-08-25	$9.83
However Discover Town Try	1-68939-505-2	Aimee	Carter		Bailey-Norman	1948	1961-12-27	$2.23
However Discover Town Try	1-68939-505-2	Aimee	Carter		Bailey-Norman	1948	2015-03-05	$0.91
However Discover Town Try	1-68939-505-2	Aimee	Carter		Bailey-Norman	1948	1966-10-30	$14.47
Thus However Second Beyond	1-82385-949-6	Randy	West	https://randywest.com	Lane-Travis	1920	1983-07-29	$5.98
Thus However Second Beyond	0-11-665915-7	Randy	West	https://randywest.com	Hughes PLC	1941	1942-03-26	$3.26
Significant Single Board	0-313-60949-7	Brian	Powers	https://brianpowers.com	Ruiz, Herrera and Knox	1913	1983-03-07	$6.01
Significant Single Board	0-313-60949-7	Brian	Powers	https://brianpowers.com	Ruiz, Herrera and Knox	1913	1976-03-13	$12.80
Significant Single Board	0-313-60949-7	Brian	Powers	https://brianpowers.com	Ruiz, Herrera and Knox	1913	1988-09-26	$12.99
Significant Single Board	0-328-43586-4	Brian	Powers	https://brianpowers.com	Abbott Group	1947	1998-10-15	$5.14
Significant Single Board	0-328-43586-4	Brian	Powers	https://brianpowers.com	Abbott Group	1947	1959-02-21	$5.57
Significant Single Board	0-328-43586-4	Brian	Powers	https://brianpowers.com	Abbott Group	1947	2013-02-11	$7.66
Picture Say Then Draw Radio	0-696-84996-8	Monica	Lewis		Obrien-Martin	1985	1993-11-21	$10.94
Voice Red Relationship Happy	0-9662827-1-X	Amy	Obrien	https://amyobrien.com	Abbott Group	2004	2007-05-26	$3.30
Voice Red Relationship Happy	0-413-99234-9	Amy	Obrien	https://amyobrien.com	Abbott Group	2017	2019-10-06	$12.39
Voice Red Relationship Happy	0-413-99234-9	Amy	Obrien	https://amyobrien.com	Abbott Group	2017	2020-11-04	$4.94
Voice Red Relationship Happy	0-413-99234-9	Amy	Obrien	https://amyobrien.com	Abbott Group	2017	2022-07-11	$12.24
Voice Red Relationship Happy	0-413-99234-9	Amy	Obrien	https://amyobrien.com	Abbott Group	2017	2018-07-01	$12.30
Voice Red Relationship Happy	0-413-99234-9	Amy	Obrien	https://amyobrien.com	Abbott Group	2017	2021-11-30	$2.34
Voice Red Relationship Happy	0-413-99234-9	Amy	Obrien	https://amyobrien.com	Abbott Group	2017	2021-10-18	$4.07
Store Pick Red Detail	0-15-697381-2	Sally	Guzman	http://guzman.net	Bailey-Norman	1927	1958-07-25	$11.81
Store Pick Red Detail	0-15-697381-2	Sally	Guzman	http://guzman.net	Bailey-Norman	1927	2021-08-23	$7.70
Rest If Policy Growth	0-7024-8588-8	Rachel	Bishop	https://bishop.com	Bailey-Norman	1974	1996-05-14	$10.69
Dinner Find Despite	1-61759-483-0	Diana	Kaufman		Lane-Travis	1994	1997-07-31	$1.12
Heavy Trip Study Not	1-5353-9933-3	Zachary	Tyler	https://zacharytyler.info	Abbott Group	1997	2007-09-29	$8.62
Heavy Trip Study Not	1-5353-9933-3	Zachary	Tyler	https://zacharytyler.info	Abbott Group	1997	2005-07-06	$5.43
Bill Tonight Catch Huge	1-962015-05-X	April	Davis		Abbott Group	2007	2009-05-18	$10.36
Bill Tonight Catch Huge	1-962015-05-X	April	Davis		Abbott Group	2007	2009-05-29	$3.31
Bill Tonight Catch Huge	1-962015-05-X	April	Davis		Abbott Group	2007	2012-01-21	$8.66
Attack Establish Close	0-327-06922-8	Michael	Reeves	https://michaelreeves.com	Morales-Nguyen	1972	2004-12-22	$3.47
Attack Establish Close	0-327-06922-8	Michael	Reeves	https://michaelreeves.com	Morales-Nguyen	1972	2014-11-14	$1.12
Attack Establish Close	1-318-49484-2	Michael	Reeves	https://michaelreeves.com	Morales-Nguyen	1986	2002-10-26	$2.96
Attack Establish Close	1-318-49484-2	Michael	Reeves	https://michaelreeves.com	Morales-Nguyen	1986	2019-06-09	$1.18
Five Tend Prevent Hot Person	0-88489-861-X	Linda	Elliott	https://elliott.biz	Ruiz, Herrera and Knox	1971	2000-07-01	$8.19
Five Tend Prevent Hot Person	0-88489-861-X	Linda	Elliott	https://elliott.biz	Ruiz, Herrera and Knox	1971	2001-01-17	$6.62
Able Cold Stay Approach Back	0-605-47566-0	Catherine	Neal		Bailey-Norman	1992	2012-02-01	$8.28
Throughout Adult President	1-02-675572-7	Nancy	Fowler		Ruiz, Herrera and Knox	1921	1990-01-02	$0.61
Throughout Adult President	1-07-824419-7	Nancy	Fowler		Ruiz, Herrera and Knox	1931	1992-07-07	$12.78
Throughout Adult President	1-07-824419-7	Nancy	Fowler		Ruiz, Herrera and Knox	1931	1944-01-09	$9.11
Throughout Adult President	1-07-824419-7	Nancy	Fowler		Ruiz, Herrera and Knox	1931	1954-07-06	$8.21
Throughout Adult President	1-69909-924-3	Nancy	Fowler		Bailey-Norman	1999	2011-12-16	$6.19
Among Before Father	0-8370-5220-3	Timothy	Rivera		Ruiz, Herrera and Knox	1984	2017-09-07	$14.93
Whole Politics Actually	0-7280-0187-X	Christopher	Nelson	https://nelson.org	Bailey-Norman	1985	1987-04-27	$13.85
Role Situation Toward	0-416-74595-4	Vincent	Mckay	https://vincentmckay.com	Newman Inc	1978	1980-06-20	$9.89
Project Yes Reduce	1-969036-15-X	Joshua	Hill		Hawkins-Jackson	1989	1999-01-11	$11.52
Project Yes Reduce	1-969036-15-X	Joshua	Hill		Hawkins-Jackson	1989	2017-02-07	$8.44
Democratic Allow Notice Form	0-04-330233-5	Nancy	Fowler		Ruiz, Herrera and Knox	1941	1998-07-05	$2.98
Democratic Allow Notice Form	0-04-330233-5	Nancy	Fowler		Ruiz, Herrera and Knox	1941	2012-09-07	$9.85
Democratic Allow Notice Form	0-04-330233-5	Nancy	Fowler		Ruiz, Herrera and Knox	1941	1960-12-08	$14.02
Drop Travel Republican Argue	1-921617-10-1	Stephanie	Wright	https://wright.info	Bailey-Norman	1921	1983-08-24	$12.19
Drop Travel Republican Argue	1-921617-10-1	Stephanie	Wright	https://wright.info	Bailey-Norman	1921	1973-12-05	$2.21
Drop Travel Republican Argue	0-88032-533-X	Stephanie	Wright	https://wright.info	Bailey-Norman	1937	1966-09-19	$9.36
With Me Mouth	0-7144-5202-5	Tara	Webb		Hughes PLC	1927	2008-01-01	$5.27
Along Key North Quickly	1-67347-936-7	Christopher	Schneider	https://schneider.com	Taylor, Jones and Hines	1921	1941-01-06	$12.08
Law Dog Show Interview Month	1-84659-590-8	Juan	Allen	https://juanallen.com	Bailey-Norman	1958	1960-10-12	$8.17
Law Dog Show Interview Month	1-84659-590-8	Juan	Allen	https://juanallen.com	Bailey-Norman	1958	1996-06-05	$5.10
Order Blue Commercial	1-84932-751-3	Linda	Anderson		Faulkner-Taylor	2008	2015-10-08	$12.24
Order Blue Commercial	1-84932-751-3	Linda	Anderson		Faulkner-Taylor	2008	2016-01-20	$8.20
Financial Kind Large Drug	0-7602-5556-3	Robert	Arroyo	https://robertarroyo.com	Ruiz, Herrera and Knox	2016	2021-05-10	$4.06
Able Live Method	1-5134-9172-5	David	Acosta	https://acosta.org	Greene, Patel and Kent	2004	2010-01-26	$7.27
Able Live Method	1-5134-9172-5	David	Acosta	https://acosta.org	Greene, Patel and Kent	2004	2018-11-17	$1.07
Give Half Service Inside	0-7255-1844-8	Bill	Edwards	https://billedwards.com	Hughes PLC	2000	2015-12-18	$3.35
Street Language Base	0-7542-4422-9	Dorothy	Savage	http://dorothysavage.org	Hughes PLC	1978	2000-06-01	$2.64
Magazine Bed Situation	0-688-99896-8	Jacob	Rios	https://rios.com	Morales-Nguyen	2021	2022-03-23	$3.92
Green Site Party Can	1-86445-488-1	Lisa	Mitchell		Ruiz, Herrera and Knox	1981	1985-05-18	$13.89
Green Site Party Can	1-86445-488-1	Lisa	Mitchell		Ruiz, Herrera and Knox	1981	2002-10-03	$6.57
See Upon Brother Half Book	1-873273-26-6	Lisa	Moore	https://lisamoore.info	Ruiz, Herrera and Knox	1961	1986-10-22	$1.20
Leg Lawyer These Sort Same	0-18-332889-2	Debra	Schmidt	https://debraschmidt.com	Ruiz, Herrera and Knox	1980	1997-10-28	$7.41
Leave Key Never Company	0-674-90569-5	Elizabeth	Little	http://little.com	Hughes PLC	1928	1971-02-01	$4.17
Hard Fight Many Measure At	1-340-41841-X	Christopher	Frazier		Hawkins-Jackson	1942	1982-05-26	$8.87
Hard Fight Many Measure At	1-255-04390-3	Christopher	Frazier		Hughes PLC	1990	1991-03-11	$1.60
Cut Wonder Rock Blood Down	1-60489-495-4	Jake	Mahoney	https://mahoney.org	Ruiz, Herrera and Knox	1949	1998-02-22	$13.71
Foreign Decade Writer	0-218-45960-2	Dawn	Garrett		Abbott Group	1940	1956-10-18	$5.24
Foreign Decade Writer	0-218-45960-2	Dawn	Garrett		Abbott Group	1940	2005-08-28	$7.22
Foreign Decade Writer	1-00-373745-5	Dawn	Garrett		Ruiz, Herrera and Knox	2001	2017-01-04	$5.28
Foreign Decade Writer	1-00-373745-5	Dawn	Garrett		Ruiz, Herrera and Knox	2001	2004-05-09	$9.41
Foreign Decade Writer	0-606-77976-0	Dawn	Garrett		Ruiz, Herrera and Knox	2014	2021-04-11	$9.55
Foreign Decade Writer	0-606-77976-0	Dawn	Garrett		Ruiz, Herrera and Knox	2014	2017-11-15	$11.16
Foreign Decade Writer	0-606-77976-0	Dawn	Garrett		Ruiz, Herrera and Knox	2014	2015-10-26	$0.16
Foreign Decade Writer	0-606-77976-0	Dawn	Garrett		Ruiz, Herrera and Knox	2014	2014-08-24	$8.50
Clear Sense Star Red Join	0-910997-92-6	Nancy	Larson	https://larson.com	Hughes PLC	1940	1970-03-10	$11.56
Clear Sense Star Red Join	1-4204-3495-0	Nancy	Larson	https://larson.com	Obrien-Martin	1943	1961-03-28	$6.47
Clear Sense Star Red Join	1-4204-3495-0	Nancy	Larson	https://larson.com	Obrien-Martin	1943	1952-09-10	$0.35
Clear Sense Star Red Join	1-7398150-2-5	Nancy	Larson	https://larson.com	Ruiz, Herrera and Knox	1990	2005-08-27	$11.69
Thousand Article Join Three	0-938911-82-1	Deborah	Gibbs		Bailey-Norman	2012	2021-11-17	$7.30
Interest Indeed Detail Black	0-917023-06-4	Danielle	Humphrey		Hawkins-Jackson	2016	2018-07-28	$9.49
Interest Indeed Detail Black	0-644-68075-X	Danielle	Humphrey		Hawkins-Jackson	2017	2017-07-01	$2.28
Interest Indeed Detail Black	0-644-68075-X	Danielle	Humphrey		Hawkins-Jackson	2017	2021-10-11	$13.06
Interest Indeed Detail Black	0-644-68075-X	Danielle	Humphrey		Hawkins-Jackson	2017	2018-03-02	$14.81
Interest Indeed Detail Black	0-644-68075-X	Danielle	Humphrey		Hawkins-Jackson	2017	2018-05-28	$1.76
Interest Indeed Detail Black	0-644-68075-X	Danielle	Humphrey		Hawkins-Jackson	2017	2020-11-02	$14.12
General Movement Sister Half	1-101-90184-5	Catherine	Neal		Hughes PLC	1930	2004-05-17	$7.45
Always Total Health Little	1-79282-348-7	Timothy	Mccoy	https://timothymccoy.info	Abbott Group	1969	1993-04-30	$0.90
Garden Second Quality Third	1-881491-43-9	Bryan	Lawrence	http://bryanlawrence.com	Faulkner-Taylor	1987	2011-05-04	$6.06
May Affect Can Available	0-549-37403-5	Kim	Larson	https://kimlarson.com	Newman Inc	1981	1985-02-06	$6.95
May Affect Can Available	0-549-37403-5	Kim	Larson	https://kimlarson.com	Newman Inc	1981	2001-12-13	$3.85
Crime Know After Seat	0-7349-6352-1	Douglas	Trevino	https://trevino.org	Hughes PLC	1994	2006-05-12	$1.72
Crime Know After Seat	0-7349-6352-1	Douglas	Trevino	https://trevino.org	Hughes PLC	1994	1997-06-12	$4.93
Its Understand Mouth Upon	0-7415-8933-8	Tina	Thomas		Ruiz, Herrera and Knox	1900	1974-05-10	$13.98
Officer Either Cut Song	0-312-96572-9	Tammie	Miller		Hughes PLC	1981	1981-07-02	$1.36
Officer Either Cut Song	0-680-03994-5	Tammie	Miller		Hughes PLC	1989	2004-10-11	$12.40
Officer Either Cut Song	0-680-03994-5	Tammie	Miller		Hughes PLC	1989	1989-05-26	$2.63
Purpose Full Have None	0-604-51705-X	Dawn	Garrett		Ruiz, Herrera and Knox	1971	1999-11-06	$7.70
Purpose Full Have None	0-604-51705-X	Dawn	Garrett		Ruiz, Herrera and Knox	1971	1992-06-25	$8.77
Purpose Full Have None	0-604-51705-X	Dawn	Garrett		Ruiz, Herrera and Knox	1971	2011-07-08	$9.18
Race Allow Why	1-274-00338-5	Laura	Hamilton		Obrien-Martin	2016	2018-08-22	$6.17
Race Allow Why	1-274-00338-5	Laura	Hamilton		Obrien-Martin	2016	2019-10-28	$9.57
Race Allow Why	0-8352-5137-3	Laura	Hamilton		Greene, Patel and Kent	2016	2021-10-31	$14.95
Us Tax Best Letter Play Bit	0-18-832843-2	Patrick	Frazier	http://patrickfrazier.info	Abbott Group	1911	1978-03-09	$5.23
Us Tax Best Letter Play Bit	0-18-832843-2	Patrick	Frazier	http://patrickfrazier.info	Abbott Group	1911	1914-01-20	$7.99
Second Particularly Their	1-4859-7196-9	Kevin	Smith	https://kevinsmith.com	Faulkner-Taylor	1969	2011-03-18	$3.85
Let Soon Any Appear	1-69765-986-1	John	Castaneda	https://johncastaneda.com	Obrien-Martin	1960	1980-11-24	$4.84
Let Soon Any Appear	1-69765-986-1	John	Castaneda	https://johncastaneda.com	Obrien-Martin	1960	1987-08-03	$9.89
Let Soon Any Appear	1-04-364431-8	John	Castaneda	https://johncastaneda.com	Ruiz, Herrera and Knox	1964	1982-12-14	$13.85
Fast Talk Both Board Factor	1-04-698445-4	Brenda	Alexander	https://alexander.net	Faulkner-Taylor	1950	1996-11-13	$14.18
Fast Talk Both Board Factor	1-04-698445-4	Brenda	Alexander	https://alexander.net	Faulkner-Taylor	1950	1972-02-03	$12.95
Probably Rich Than Congress	1-889403-61-X	Christopher	Frazier		Taylor, Jones and Hines	1961	2004-06-06	$9.41
Stay Pretty Agree	0-7078-8720-8	Michael	Johnson		Obrien-Martin	1956	2001-09-15	$12.54
Million Eye Town	0-07-951714-5	Michael	Dickerson	https://dickerson.com	Bailey-Norman	1991	2004-01-23	$12.84
Million Eye Town	0-07-951714-5	Michael	Dickerson	https://dickerson.com	Bailey-Norman	1991	2006-04-08	$6.90
Million Eye Town	0-07-951714-5	Michael	Dickerson	https://dickerson.com	Bailey-Norman	1991	2012-11-23	$6.70
Million Eye Town	0-07-951714-5	Michael	Dickerson	https://dickerson.com	Bailey-Norman	1991	2021-03-30	$5.32
Million Eye Town	0-698-24834-1	Michael	Dickerson	https://dickerson.com	Bailey-Norman	2007	2019-11-17	$4.04
Organization Start Wear	1-4008-3072-9	Evan	Lowe		Bailey-Norman	2013	2020-10-15	$0.66
Both Off Trial Role	0-7031-0761-5	Javier	Schmidt	https://javierschmidt.com	Ruiz, Herrera and Knox	2001	2021-09-14	$11.03
Both Off Trial Role	0-7031-0761-5	Javier	Schmidt	https://javierschmidt.com	Ruiz, Herrera and Knox	2001	2001-03-09	$1.90
Both Off Trial Role	0-7031-0761-5	Javier	Schmidt	https://javierschmidt.com	Ruiz, Herrera and Knox	2001	2021-07-18	$13.93
Pass Investment Coach Clear	1-5439-8462-2	David	Hanna	https://hanna.com	Obrien-Martin	2017	2018-09-17	$0.97
Pass Investment Coach Clear	1-5439-8462-2	David	Hanna	https://hanna.com	Obrien-Martin	2017	2021-02-17	$1.10
Concern Would Material Home	1-9757-9499-0	Joel	Young	http://joelyoung.com	Faulkner-Taylor	2008	2008-11-19	$14.96
Democrat Change Game Charge	0-330-68679-8	Dwayne	Myers	https://myers.info	Newman Inc	1962	1971-12-27	$7.47
Democrat Change Game Charge	0-493-20197-1	Dwayne	Myers	https://myers.info	Newman Inc	2015	2015-01-23	$9.33
Democrat Change Game Charge	0-493-20197-1	Dwayne	Myers	https://myers.info	Newman Inc	2015	2019-11-22	$5.58
Democrat Change Game Charge	0-493-20197-1	Dwayne	Myers	https://myers.info	Newman Inc	2015	2018-08-19	$1.79
Democrat Change Game Charge	0-493-20197-1	Dwayne	Myers	https://myers.info	Newman Inc	2015	2019-01-04	$1.40
Democrat Change Game Charge	0-493-20197-1	Dwayne	Myers	https://myers.info	Newman Inc	2015	2015-02-05	$11.64
Democrat Change Game Charge	0-493-20197-1	Dwayne	Myers	https://myers.info	Newman Inc	2015	2020-01-28	$1.25
Chair The Point As	1-908485-97-3	Carlos	Williams	https://williams.com	Morales-Nguyen	2017	2021-07-26	$11.90
Chair The Point As	1-908485-97-3	Carlos	Williams	https://williams.com	Morales-Nguyen	2017	2019-09-21	$14.56
Chair The Point As	1-908485-97-3	Carlos	Williams	https://williams.com	Morales-Nguyen	2017	2017-11-04	$3.25
Chair The Point As	1-908485-97-3	Carlos	Williams	https://williams.com	Morales-Nguyen	2017	2021-06-01	$14.20
Expect Fish So Raise	0-06-499390-6	James	Gibson		Ruiz, Herrera and Knox	1977	2008-07-23	$3.00
Expect Fish So Raise	0-06-499390-6	James	Gibson		Ruiz, Herrera and Knox	1977	2019-06-05	$10.07
Expect Fish So Raise	0-06-499390-6	James	Gibson		Ruiz, Herrera and Knox	1977	2008-05-18	$8.81
Expect Fish So Raise	0-06-499390-6	James	Gibson		Ruiz, Herrera and Knox	1977	1990-01-18	$6.07
Discover Six Baby Dog Moment	0-03-164537-2	Timothy	Williams	https://williams.com	Kerr, Hunter and Andrews	2005	2016-10-29	$14.15
Value Season You Increase	1-129-79257-9	Stephanie	Wright	https://wright.info	Bailey-Norman	1990	2008-02-19	$3.60
Value Season You Increase	1-129-79257-9	Stephanie	Wright	https://wright.info	Bailey-Norman	1990	1990-03-15	$14.42
Lawyer Happen Behavior Where	0-8140-6153-2	Thomas	Russo		Ruiz, Herrera and Knox	2016	2016-08-01	$7.79
Prepare Exactly Model	1-9774-1001-4	Tamara	Gilbert	https://gilbert.com	Bailey-Norman	1929	2014-07-12	$6.90
Prepare Exactly Model	0-587-79232-9	Tamara	Gilbert	https://gilbert.com	Bailey-Norman	1992	2022-02-08	$8.61
Camera Sign Approach Field	0-574-29642-5	Laura	Hamilton		Hawkins-Jackson	2009	2020-10-04	$10.07
Camera Sign Approach Field	0-574-29642-5	Laura	Hamilton		Hawkins-Jackson	2009	2014-08-04	$4.88
Camera Sign Approach Field	0-574-29642-5	Laura	Hamilton		Hawkins-Jackson	2009	2015-10-05	$0.97
Camera Sign Approach Field	0-574-29642-5	Laura	Hamilton		Hawkins-Jackson	2009	2012-05-15	$5.65
Camera Sign Approach Field	0-574-29642-5	Laura	Hamilton		Hawkins-Jackson	2009	2020-06-28	$1.06
Land More Expert Attention	0-8114-6309-5	Donald	Wilson	https://donaldwilson.biz	Abbott Group	1982	1986-04-18	$3.96
Land More Expert Attention	0-8114-6309-5	Donald	Wilson	https://donaldwilson.biz	Abbott Group	1982	2000-03-06	$7.62
Theory Behind That Prevent	1-56949-610-2	Shelley	Gordon	https://gordon.com	Hawkins-Jackson	1968	1998-03-03	$11.32
Theory Behind That Prevent	1-56949-610-2	Shelley	Gordon	https://gordon.com	Hawkins-Jackson	1968	1980-07-31	$10.62
Theory Behind That Prevent	1-56949-610-2	Shelley	Gordon	https://gordon.com	Hawkins-Jackson	1968	1995-02-13	$1.96
Theory Behind That Prevent	1-56949-610-2	Shelley	Gordon	https://gordon.com	Hawkins-Jackson	1968	1991-10-13	$6.49
Theory Behind That Prevent	1-56949-610-2	Shelley	Gordon	https://gordon.com	Hawkins-Jackson	1968	1989-12-26	$12.35
Mr Wrong Past Eight	0-592-64734-X	Hunter	Dunn	http://dunn.com	Greene, Patel and Kent	1956	1999-03-07	$12.65
Mr Wrong Past Eight	0-592-64734-X	Hunter	Dunn	http://dunn.com	Greene, Patel and Kent	1956	1966-04-22	$11.67
Mr Wrong Past Eight	0-592-64734-X	Hunter	Dunn	http://dunn.com	Greene, Patel and Kent	1956	2021-01-07	$11.90
Mr Wrong Past Eight	0-592-64734-X	Hunter	Dunn	http://dunn.com	Greene, Patel and Kent	1956	1958-11-26	$3.21
College Quickly Sometimes	1-972623-62-1	Denise	Alvarez		Hughes PLC	1989	2003-05-28	$14.61
Decision What Laugh Why	0-12-325803-0	Monica	Lewis		Bailey-Norman	1981	1995-08-31	$9.82
Decision What Laugh Why	0-12-325803-0	Monica	Lewis		Bailey-Norman	1981	1997-04-25	$11.29
Will Something Market	0-517-41648-4	Monique	Maynard	https://maynard.biz	Abbott Group	1952	1996-07-16	$2.77
American Big History	0-8469-2795-0	Nicholas	Williams		Bailey-Norman	1992	2005-12-01	$11.85
Whatever Baby Realize	1-79520-373-0	Mary	Murray		Hawkins-Jackson	2013	2014-05-24	$5.87
Whatever Baby Realize	1-79520-373-0	Mary	Murray		Hawkins-Jackson	2013	2013-09-03	$1.01
Whatever Baby Realize	1-79520-373-0	Mary	Murray		Hawkins-Jackson	2013	2020-08-07	$3.55
Ball Difficult Become	0-18-073680-9	Valerie	Koch	http://koch.com	Ruiz, Herrera and Knox	1933	1978-05-30	$7.02
Year Wonder Back	0-941230-03-1	Aaron	Rivera	https://aaronrivera.com	Hughes PLC	1941	2018-02-20	$13.26
Rich Wrong Bag Size	1-303-23835-7	Sarah	Garcia		Ruiz, Herrera and Knox	1995	1997-07-26	$5.02
Born Town Why Learn	0-496-75505-6	David	Miles	https://davidmiles.org	Bailey-Norman	1905	1927-06-04	$8.19
Star Home Form Boy Future	1-83148-011-5	Jack	Cortez	https://jackcortez.org	Morales-Nguyen	1982	2009-05-03	$6.55
